Id Lat Lng Alt q0 q1 q2 q3
10959 40.4361788 -79.9958732 208.0120592 0.567414 0.001133 -0.009986 -0.823371
10960 40.4361756 -79.9958625 208.0418793 0.567367 0.001390 -0.009889 -0.823404
10961 40.4361721 -79.9958507 208.0751861 0.567545 0.001154 -0.009882 -0.823282
10962 40.4361689 -79.9958400 208.1056005 0.567601 0.000815 -0.009602 -0.823247
10963 40.4361647 -79.9958260 208.1437293 0.567713 0.000740 -0.009871 -0.823167
10964 40.4361614 -79.9958148 208.1731677 0.567632 0.002050 -0.009497 -0.823225
10965 40.4361583 -79.9958045 208.2022865 0.567432 0.003504 -0.008881 -0.823365
10966 40.4361546 -79.9957922 208.2382281 0.567564 0.005812 -0.008059 -0.823269
10967 40.4361513 -79.9957814 208.2698040 0.567637 0.007538 -0.007347 -0.823212
10968 40.4361478 -79.9957697 208.3052788 0.567767 0.008637 -0.006551 -0.823118
10969 40.4361438 -79.9957563 208.3481274 0.567915 0.009808 -0.005352 -0.823011
10970 40.4361403 -79.9957447 208.3845098 0.568048 0.010270 -0.004921 -0.822916
10971 40.4361369 -79.9957332 208.4186715 0.568200 0.010948 -0.004503 -0.822805
10972 40.4361337 -79.9957225 208.4496877 0.568192 0.011566 -0.004256 -0.822804
10973 40.4361301 -79.9957107 208.4850213 0.568191 0.011933 -0.003614 -0.822802
10974 40.4361261 -79.9956971 208.5246975 0.568305 0.012037 -0.003107 -0.822724
10975 40.4361227 -79.9956857 208.5580853 0.568455 0.012303 -0.002694 -0.822618
10976 40.4361194 -79.9956749 208.5889227 0.568320 0.012420 -0.002548 -0.822710
10977 40.4361158 -79.9956627 208.6234347 0.568234 0.012331 -0.002012 -0.822772
10978 40.4361123 -79.9956512 208.6571656 0.568207 0.011593 -0.001371 -0.822803
10979 40.4361082 -79.9956375 208.6935404 0.568052 0.011512 -0.000953 -0.822912
10980 40.4361048 -79.9956260 208.7211933 0.567963 0.011532 -0.001359 -0.822972
10981 40.4361015 -79.9956151 208.7478184 0.567934 0.011589 -0.001693 -0.822991
10982 40.4360979 -79.9956030 208.7781941 0.567974 0.011789 -0.002031 -0.822960
10983 40.4360947 -79.9955923 208.8064622 0.568103 0.012393 -0.001978 -0.822862
10984 40.4360903 -79.9955778 208.8428481 0.568448 0.013408 -0.002292 -0.822607
10985 40.4360869 -79.9955663 208.8756176 0.568471 0.013425 -0.002125 -0.822591
10986 40.4360835 -79.9955548 208.9101670 0.568726 0.012886 -0.001194 -0.822425
10987 40.4360801 -79.9955433 208.9405569 0.568830 0.012467 -0.001004 -0.822360
10988 40.4360768 -79.9955322 208.9693193 0.568998 0.012446 -0.001424 -0.822244
10989 40.4360724 -79.9955176 209.0068354 0.569215 0.012325 -0.002175 -0.822093
10990 40.4360691 -79.9955063 209.0377520 0.569383 0.012362 -0.002499 -0.821975
10991 40.4360656 -79.9954945 209.0705265 0.569805 0.012653 -0.002854 -0.821677
10992 40.4360623 -79.9954834 209.1021423 0.570068 0.012732 -0.002965 -0.821493
10993 40.4360589 -79.9954716 209.1392309 0.570407 0.012548 -0.002398 -0.821263
10994 40.4360548 -79.9954579 209.1814668 0.570967 0.011594 -0.001285 -0.820890
10995 40.4360514 -79.9954460 209.2132139 0.571307 0.011271 -0.001083 -0.820658
10996 40.4360481 -79.9954349 209.2404316 0.571503 0.011748 -0.000935 -0.820515
10997 40.4360446 -79.9954230 209.2694464 0.571860 0.011980 -0.000986 -0.820263
10998 40.4360413 -79.9954116 209.2976371 0.572265 0.011686 -0.001104 -0.819985
10999 40.4360357 -79.9953924 209.3462604 0.572834 0.012151 -0.001153 -0.819580
11000 40.4360325 -79.9953812 209.3754902 0.573080 0.012226 -0.001511 -0.819407
11001 40.4360290 -79.9953693 209.4075766 0.573297 0.012576 -0.001727 -0.819249
11002 40.4360251 -79.9953556 209.4461419 0.573529 0.012772 -0.001949 -0.819083
11003 40.4360217 -79.9953438 209.4799888 0.574019 0.013419 -0.002231 -0.818729
11004 40.4360185 -79.9953326 209.5125342 0.574370 0.013604 -0.002943 -0.818478
11005 40.4360151 -79.9953208 209.5502270 0.574428 0.013488 -0.003422 -0.818437
11006 40.4360097 -79.9953019 209.6142807 0.574824 0.013367 -0.002784 -0.818163
11007 40.4360065 -79.9952908 209.6498621 0.575157 0.012831 -0.002574 -0.817939
11008 40.4360031 -79.9952789 209.6858905 0.575460 0.012292 -0.002423 -0.817734
11009 40.4359992 -79.9952651 209.7238919 0.575871 0.012306 -0.003079 -0.817442
11010 40.4359945 -79.9952483 209.7701817 0.576255 0.012344 -0.004470 -0.817164
11011 40.4359905 -79.9952344 209.8126550 0.576331 0.011856 -0.004259 -0.817119
11012 40.4359874 -79.9952233 209.8476268 0.576571 0.011201 -0.003689 -0.816962
11013 40.4359841 -79.9952114 209.8822876 0.576745 0.011063 -0.003192 -0.816843
11014 40.4359807 -79.9951996 209.9148699 0.576887 0.011111 -0.003123 -0.816742
11015 40.4359777 -79.9951886 209.9438138 0.577088 0.012212 -0.003543 -0.816583
11016 40.4359735 -79.9951740 209.9831712 0.577271 0.013534 -0.004674 -0.816427
11017 40.4359704 -79.9951627 210.0187834 0.577581 0.014088 -0.004785 -0.816198
11018 40.4359670 -79.9951508 210.0582428 0.577835 0.014698 -0.004790 -0.816007
11019 40.4359620 -79.9951328 210.1236229 0.577893 0.013534 -0.003864 -0.815991
11020 40.4359587 -79.9951209 210.1686016 0.578086 0.011724 -0.002044 -0.815889
11021 40.4359554 -79.9951089 210.2032885 0.578161 0.010407 -0.000920 -0.815856
11022 40.4359504 -79.9950913 210.2399663 0.577716 0.009565 -0.001332 -0.816180
11023 40.4359449 -79.9950716 210.2770183 0.577221 0.008813 -0.003083 -0.816535
11024 40.4359419 -79.9950609 210.2977766 0.577109 0.008747 -0.004448 -0.816608
11025 40.4359385 -79.9950485 210.3277319 0.576835 0.009577 -0.005284 -0.816788
11026 40.4359353 -79.9950373 210.3592295 0.576553 0.009664 -0.006118 -0.816980
11027 40.4359269 -79.9950073 210.4601280 0.576180 0.008249 -0.005354 -0.817264
11028 40.4359228 -79.9949930 210.5014844 0.575797 0.007860 -0.005005 -0.817539
11029 40.4359195 -79.9949812 210.5323211 0.575452 0.007986 -0.005452 -0.817779
11030 40.4359163 -79.9949700 210.5571208 0.575350 0.008354 -0.006829 -0.817836
11031 40.4359129 -79.9949580 210.5853260 0.575031 0.009257 -0.008300 -0.818037
11032 40.4359097 -79.9949468 210.6170103 0.574860 0.009407 -0.009293 -0.818145
11033 40.4359062 -79.9949347 210.6578956 0.574501 0.008761 -0.009459 -0.818402
11034 40.4359021 -79.9949204 210.7089180 0.574115 0.008005 -0.009047 -0.818685
11035 40.4358988 -79.9949090 210.7491489 0.573701 0.007222 -0.008267 -0.818992
11036 40.4358953 -79.9948969 210.7891228 0.573283 0.006380 -0.007092 -0.819302
11037 40.4358921 -79.9948857 210.8216708 0.572922 0.006467 -0.006617 -0.819558
11038 40.4358866 -79.9948668 210.8690685 0.572165 0.006409 -0.006786 -0.820086
11039 40.4358831 -79.9948548 210.9008097 0.571566 0.005194 -0.006061 -0.820517
11040 40.4358798 -79.9948435 210.9277221 0.570889 0.004220 -0.005928 -0.820995
11041 40.4358755 -79.9948290 210.9583158 0.570125 0.004054 -0.006127 -0.821525
11042 40.4358722 -79.9948177 210.9812655 0.569481 0.004385 -0.007050 -0.821962
11043 40.4358686 -79.9948057 211.0097058 0.568852 0.004061 -0.007854 -0.822393
11044 40.4358651 -79.9947938 211.0427127 0.568431 0.004069 -0.008143 -0.822681
11045 40.4358619 -79.9947831 211.0737207 0.568017 0.003911 -0.008235 -0.822967
11046 40.4358574 -79.9947680 211.1180318 0.567156 0.004506 -0.008407 -0.823555
11047 40.4358540 -79.9947567 211.1520206 0.566533 0.004858 -0.009111 -0.823974
11048 40.4358503 -79.9947446 211.1906246 0.565798 0.004371 -0.009504 -0.824477
11049 40.4358468 -79.9947330 211.2288761 0.565202 0.003090 -0.009763 -0.824889
11050 40.4358436 -79.9947225 211.2619430 0.564668 0.002092 -0.009700 -0.825259
11051 40.4358391 -79.9947080 211.3045100 0.563769 0.001013 -0.009607 -0.825876
11052 40.4358353 -79.9946957 211.3384612 0.563162 0.001005 -0.009343 -0.826293
11053 40.4358317 -79.9946839 211.3693608 0.562512 0.001812 -0.008925 -0.826739
11054 40.4358281 -79.9946726 211.3985025 0.562031 0.002533 -0.008766 -0.827066
11055 40.4358245 -79.9946610 211.4291876 0.561354 0.003530 -0.009197 -0.827517
11056 40.4358201 -79.9946470 211.4699791 0.560670 0.005308 -0.009544 -0.827967
11057 40.4358164 -79.9946353 211.5083135 0.560147 0.005989 -0.009503 -0.828317
11058 40.4358126 -79.9946234 211.5506601 0.559468 0.006887 -0.008629 -0.828779
11059 40.4358090 -79.9946120 211.5912362 0.559010 0.007182 -0.007767 -0.829093
11060 40.4358046 -79.9945982 211.6377993 0.558388 0.007927 -0.006383 -0.829518
11061 40.4358010 -79.9945870 211.6752224 0.557922 0.007191 -0.005755 -0.829842
11062 40.4357969 -79.9945745 211.7123410 0.557129 0.005481 -0.004910 -0.830393
11063 40.4357933 -79.9945633 211.7385926 0.556397 0.004749 -0.005715 -0.830883
11064 40.4357894 -79.9945512 211.7643595 0.555564 0.004651 -0.007197 -0.831430
11065 40.4357833 -79.9945324 211.8124705 0.554300 0.005772 -0.008033 -0.832258
11066 40.4357796 -79.9945211 211.8475459 0.553783 0.006792 -0.007782 -0.832597
11067 40.4357757 -79.9945094 211.8888864 0.553464 0.008079 -0.006530 -0.832808
11068 40.4357717 -79.9944973 211.9321628 0.553196 0.009474 -0.004677 -0.832984
11069 40.4357656 -79.9944790 211.9915956 0.552589 0.011097 -0.003534 -0.833372
11070 40.4357608 -79.9944648 212.0338534 0.552069 0.011916 -0.003431 -0.833706
11071 40.4357570 -79.9944532 212.0662610 0.551773 0.011944 -0.003911 -0.833899
11072 40.4357529 -79.9944411 212.0994605 0.551244 0.011739 -0.004818 -0.834247
11073 40.4357489 -79.9944292 212.1342531 0.550843 0.011382 -0.005222 -0.834515
11074 40.4357450 -79.9944177 212.1687842 0.550461 0.011192 -0.005489 -0.834768
11075 40.4357401 -79.9944032 212.2128801 0.550096 0.011281 -0.005322 -0.835008
11076 40.4357346 -79.9943867 212.2644974 0.549939 0.011786 -0.004209 -0.835111
11077 40.4357308 -79.9943755 212.3000066 0.549766 0.012026 -0.002922 -0.835227
11078 40.4357257 -79.9943607 212.3418896 0.549633 0.013366 -0.002164 -0.835297
11079 40.4357218 -79.9943491 212.3720576 0.549591 0.013700 -0.002714 -0.835317
11080 40.4357177 -79.9943371 212.4038538 0.549553 0.013733 -0.003808 -0.835337
11081 40.4357137 -79.9943252 212.4377613 0.549418 0.013958 -0.004954 -0.835416
11082 40.4357096 -79.9943134 212.4744114 0.549437 0.014001 -0.005322 -0.835401
11083 40.4357050 -79.9942996 212.5207627 0.549508 0.014987 -0.004644 -0.835341
11084 40.4357007 -79.9942870 212.5616301 0.549603 0.015949 -0.004310 -0.835262
11085 40.4356966 -79.9942750 212.6015153 0.549899 0.016630 -0.003754 -0.835057
11086 40.4356927 -79.9942638 212.6405394 0.550154 0.016322 -0.002947 -0.834899
11087 40.4356876 -79.9942488 212.6893679 0.550194 0.016591 -0.001607 -0.834871
11088 40.4356838 -79.9942374 212.7215238 0.550199 0.016130 -0.001500 -0.834876
11089 40.4356795 -79.9942247 212.7565472 0.550204 0.015534 -0.001487 -0.834884
11090 40.4356755 -79.9942132 212.7863216 0.550197 0.015029 -0.001642 -0.834898
11091 40.4356717 -79.9942019 212.8146889 0.550330 0.014366 -0.002270 -0.834820
11092 40.4356682 -79.9941915 212.8418578 0.550363 0.013882 -0.002828 -0.834805
11093 40.4356625 -79.9941747 212.8886660 0.550418 0.013346 -0.003228 -0.834776
11094 40.4356567 -79.9941574 212.9379945 0.550562 0.012831 -0.003723 -0.834687
11095 40.4356525 -79.9941452 212.9747527 0.550569 0.012895 -0.003964 -0.834680
11096 40.4356476 -79.9941308 213.0186725 0.550923 0.012884 -0.004230 -0.834446
11097 40.4356436 -79.9941187 213.0555456 0.551217 0.013506 -0.004531 -0.834241
11098 40.4356395 -79.9941067 213.0924513 0.551673 0.013774 -0.004866 -0.833933
11099 40.4356353 -79.9940942 213.1356204 0.552002 0.013748 -0.004891 -0.833715
11100 40.4356305 -79.9940799 213.1843173 0.552340 0.013205 -0.004156 -0.833504
11101 40.4356264 -79.9940673 213.2244367 0.552598 0.012739 -0.003925 -0.833341
11102 40.4356224 -79.9940554 213.2600736 0.552861 0.012481 -0.004069 -0.833170
11103 40.4356183 -79.9940430 213.2956798 0.553123 0.011994 -0.004303 -0.833002
11104 40.4356142 -79.9940308 213.3317989 0.553327 0.011338 -0.004089 -0.832877
11105 40.4356102 -79.9940186 213.3674439 0.553467 0.010871 -0.003573 -0.832792
11106 40.4356052 -79.9940034 213.4097337 0.553936 0.010735 -0.003300 -0.832484
11107 40.4356012 -79.9939915 213.4417340 0.554098 0.010532 -0.003237 -0.832378
11108 40.4355970 -79.9939789 213.4744975 0.554284 0.010298 -0.003459 -0.832257
11109 40.4355929 -79.9939663 213.5072886 0.554491 0.009981 -0.003618 -0.832122
11110 40.4355891 -79.9939548 213.5374861 0.554589 0.010109 -0.003850 -0.832054
11111 40.4355840 -79.9939390 213.5802102 0.555088 0.010082 -0.004392 -0.831719
11112 40.4355800 -79.9939268 213.6140501 0.555369 0.009986 -0.004698 -0.831530
11113 40.4355759 -79.9939142 213.6508650 0.555678 0.010228 -0.004920 -0.831320
11114 40.4355718 -79.9939017 213.6878024 0.556087 0.010473 -0.005267 -0.831042
11115 40.4355677 -79.9938893 213.7252661 0.556476 0.010644 -0.005178 -0.830779
11116 40.4355629 -79.9938745 213.7713528 0.556677 0.010836 -0.005290 -0.830642
11117 40.4355590 -79.9938624 213.8088244 0.557024 0.010842 -0.005393 -0.830408
11118 40.4355547 -79.9938489 213.8504044 0.557447 0.011312 -0.005498 -0.830117
11119 40.4355499 -79.9938341 213.8970224 0.557680 0.011692 -0.005952 -0.829952
11120 40.4355466 -79.9938239 213.9310262 0.558011 0.012013 -0.005964 -0.829725
11121 40.4355418 -79.9938090 213.9812256 0.558436 0.012427 -0.005625 -0.829435
11122 40.4355377 -79.9937962 214.0240685 0.558778 0.012456 -0.005310 -0.829206
11123 40.4355338 -79.9937839 214.0660669 0.559110 0.012600 -0.004883 -0.828983
11124 40.4355296 -79.9937709 214.1092322 0.559426 0.012497 -0.004274 -0.828775
11125 40.4355256 -79.9937583 214.1498750 0.559772 0.012621 -0.004043 -0.828540
11126 40.4355207 -79.9937430 214.1978500 0.560098 0.012519 -0.003657 -0.828324
11127 40.4355167 -79.9937302 214.2374466 0.560348 0.012077 -0.003359 -0.828163
11128 40.4355129 -79.9937181 214.2722827 0.560579 0.011995 -0.003579 -0.828006
11129 40.4355086 -79.9937047 214.3097073 0.560631 0.011944 -0.003890 -0.827970
11130 40.4355048 -79.9936924 214.3437017 0.560740 0.011946 -0.004085 -0.827895
11131 40.4355002 -79.9936781 214.3842313 0.561094 0.011879 -0.004639 -0.827654
11132 40.4354973 -79.9936689 214.4122114 0.561268 0.011751 -0.004496 -0.827538
11133 40.4354942 -79.9936591 214.4428797 0.561422 0.011582 -0.004302 -0.827437
11134 40.4354893 -79.9936434 214.4923269 0.561879 0.011823 -0.003652 -0.827127
11135 40.4354852 -79.9936303 214.5328379 0.562171 0.012144 -0.003365 -0.826925
11136 40.4354812 -79.9936174 214.5719150 0.562633 0.012468 -0.003050 -0.826607
11137 40.4354772 -79.9936047 214.6106271 0.562916 0.012813 -0.002767 -0.826410
11138 40.4354731 -79.9935915 214.6501785 0.563279 0.012958 -0.002586 -0.826161
11139 40.4354693 -79.9935792 214.6852420 0.563611 0.012909 -0.002445 -0.825936
11140 40.4354643 -79.9935630 214.7316333 0.563916 0.013201 -0.002983 -0.825721
11141 40.4354604 -79.9935504 214.7665692 0.564298 0.015660 -0.003983 -0.825413
11142 40.4354563 -79.9935372 214.8084749 0.564809 0.016992 -0.005027 -0.825032
11143 40.4354524 -79.9935246 214.8606002 0.565440 0.015616 -0.003188 -0.824635
11144 40.4354485 -79.9935119 214.9080737 0.566130 0.013264 -0.001338 -0.824208
11145 40.4354437 -79.9934959 214.9521173 0.566887 0.010952 0.000006 -0.823723
11146 40.4354396 -79.9934825 214.9792032 0.567335 0.009165 -0.000779 -0.823436
11147 40.4354356 -79.9934692 215.0009050 0.567889 0.007364 -0.002198 -0.823069
11148 40.4354317 -79.9934562 215.0224456 0.568208 0.006157 -0.003696 -0.822854
11149 40.4354280 -79.9934435 215.0426499 0.568682 0.006063 -0.005183 -0.822519
11150 40.4354234 -79.9934280 215.0770693 0.569380 0.006944 -0.005983 -0.822023
11151 40.4354192 -79.9934139 215.1142400 0.570201 0.008193 -0.006220 -0.821441
11152 40.4354154 -79.9934012 215.1538075 0.570816 0.008683 -0.005846 -0.821011
11153 40.4354115 -79.9933878 215.1962333 0.571681 0.008861 -0.005495 -0.820410
11154 40.4354076 -79.9933744 215.2380953 0.572329 0.008530 -0.005118 -0.819964
11155 40.4354030 -79.9933585 215.2838252 0.572842 0.008550 -0.004441 -0.819609
11156 40.4353990 -79.9933450 215.3191502 0.573287 0.008063 -0.004389 -0.819303
11157 40.4353953 -79.9933321 215.3479665 0.573990 0.008267 -0.004967 -0.818805
11158 40.4353914 -79.9933184 215.3739572 0.574571 0.008572 -0.005584 -0.818391
11159 40.4353877 -79.9933055 215.4020300 0.575051 0.009642 -0.006722 -0.818033
11160 40.4353830 -79.9932890 215.4459729 0.575605 0.010745 -0.007221 -0.817626
11161 40.4353791 -79.9932754 215.4888746 0.576242 0.010504 -0.007024 -0.817182
11162 40.4353757 -79.9932633 215.5293211 0.576578 0.010228 -0.006492 -0.816953
11163 40.4353748 -79.9932598 215.5410349 0.576722 0.010209 -0.006343 -0.816852
11164 40.4353679 -79.9932355 215.6185279 0.577153 0.009129 -0.005591 -0.816566
11165 40.4353635 -79.9932195 215.6636769 0.577251 0.008811 -0.005921 -0.816498
11166 40.4353581 -79.9932002 215.7133258 0.577351 0.008415 -0.006068 -0.816430
11167 40.4353537 -79.9931844 215.7546725 0.577484 0.008442 -0.006137 -0.816335
11168 40.4353483 -79.9931650 215.8054351 0.577863 0.008388 -0.006425 -0.816065
11169 40.4353444 -79.9931511 215.8437564 0.578156 0.008819 -0.006525 -0.815853
11170 40.4353399 -79.9931351 215.8906465 0.578515 0.008992 -0.006241 -0.815598
11171 40.4353362 -79.9931216 215.9321983 0.578744 0.009481 -0.005840 -0.815433
11172 40.4353300 -79.9930993 216.0018777 0.578939 0.009519 -0.005114 -0.815299
11173 40.4353263 -79.9930860 216.0419044 0.578924 0.009361 -0.005033 -0.815312
11174 40.4353224 -79.9930720 216.0839964 0.579069 0.008781 -0.005176 -0.815215
11175 40.4353188 -79.9930588 216.1217244 0.579153 0.008727 -0.005687 -0.815153
11176 40.4353152 -79.9930458 216.1583055 0.579255 0.008785 -0.006089 -0.815076
11177 40.4353104 -79.9930286 216.2054419 0.579420 0.008563 -0.006944 -0.814954
11178 40.4353066 -79.9930146 216.2467159 0.579677 0.008657 -0.007801 -0.814763
11179 40.4353027 -79.9930006 216.2914614 0.579946 0.008290 -0.007623 -0.814577
11180 40.4352990 -79.9929872 216.3354114 0.580084 0.007926 -0.006763 -0.814490
11181 40.4352952 -79.9929730 216.3784199 0.580006 0.007874 -0.006007 -0.814552
11182 40.4352908 -79.9929572 216.4248591 0.580169 0.007619 -0.005387 -0.814443
11183 40.4352868 -79.9929425 216.4647782 0.580190 0.007870 -0.005094 -0.814427
11184 40.4352832 -79.9929293 216.4988717 0.580293 0.008553 -0.005085 -0.814347
11185 40.4352793 -79.9929152 216.5372535 0.580183 0.008883 -0.005265 -0.814421
11186 40.4352754 -79.9929010 216.5767011 0.580371 0.008996 -0.005433 -0.814285
11187 40.4352695 -79.9928794 216.6395388 0.580477 0.008895 -0.005436 -0.814210
11188 40.4352656 -79.9928652 216.6816139 0.580521 0.009120 -0.005352 -0.814176
11189 40.4352612 -79.9928489 216.7300132 0.580763 0.009244 -0.005621 -0.814001
11190 40.4352572 -79.9928346 216.7742357 0.580819 0.009070 -0.005562 -0.813963
11191 40.4352537 -79.9928215 216.8138751 0.580792 0.008989 -0.005711 -0.813982
11192 40.4352511 -79.9928120 216.8427170 0.580733 0.008915 -0.005697 -0.814025
11193 40.4352474 -79.9927985 216.8828987 0.580611 0.008503 -0.005745 -0.814116
11194 40.4352413 -79.9927762 216.9465413 0.580221 0.008306 -0.006554 -0.814390
11195 40.4352359 -79.9927564 217.0043104 0.580017 0.008464 -0.007290 -0.814528
11196 40.4352314 -79.9927401 217.0560722 0.579844 0.007987 -0.007396 -0.814654
11197 40.4352274 -79.9927256 217.1033376 0.579646 0.007942 -0.006470 -0.814804
11198 40.4352235 -79.9927112 217.1480179 0.579672 0.007586 -0.005345 -0.814797
11199 40.4352196 -79.9926970 217.1878728 0.579515 0.007519 -0.004236 -0.814916
11200 40.4352166 -79.9926863 217.2152011 0.579460 0.007768 -0.004208 -0.814953
11201 40.4352110 -79.9926661 217.2627113 0.579048 0.008744 -0.005061 -0.815231
11202 40.4352073 -79.9926525 217.2965314 0.578856 0.008985 -0.005719 -0.815360
11203 40.4352012 -79.9926306 217.3585150 0.578461 0.008813 -0.006297 -0.815638
11204 40.4351971 -79.9926157 217.4049336 0.578357 0.008113 -0.005539 -0.815725
11205 40.4351933 -79.9926021 217.4450695 0.578271 0.007800 -0.005203 -0.815791
11206 40.4351896 -79.9925888 217.4825469 0.578240 0.007887 -0.005179 -0.815812
11207 40.4351856 -79.9925744 217.5231935 0.578077 0.007734 -0.005214 -0.815929
11208 40.4351818 -79.9925608 217.5595507 0.577913 0.007807 -0.005647 -0.816042
11209 40.4351770 -79.9925436 217.6085842 0.577715 0.008063 -0.005974 -0.816177
11210 40.4351730 -79.9925294 217.6506585 0.577580 0.007775 -0.006180 -0.816274
11211 40.4351691 -79.9925152 217.6932973 0.577526 0.007138 -0.005792 -0.816321
11212 40.4351653 -79.9925017 217.7335469 0.577581 0.006573 -0.005491 -0.816289
11213 40.4351592 -79.9924799 217.7926855 0.577573 0.006509 -0.005361 -0.816295
11214 40.4351551 -79.9924654 217.8307974 0.577574 0.006816 -0.005338 -0.816292
11215 40.4351515 -79.9924522 217.8653629 0.577525 0.007170 -0.005381 -0.816324
11216 40.4351452 -79.9924297 217.9254638 0.577836 0.007294 -0.005159 -0.816104
11217 40.4351392 -79.9924083 217.9841396 0.578147 0.007941 -0.003799 -0.815885
11218 40.4351344 -79.9923912 218.0275450 0.578504 0.008485 -0.002902 -0.815630
11219 40.4351314 -79.9923802 218.0520582 0.578781 0.008762 -0.003371 -0.815429
11220 40.4351270 -79.9923645 218.0917005 0.579371 0.009222 -0.003869 -0.815002
11221 40.4351230 -79.9923500 218.1300693 0.579946 0.008862 -0.004484 -0.814595
11222 40.4351192 -79.9923360 218.1684973 0.580476 0.009095 -0.004820 -0.814212
11223 40.4351155 -79.9923227 218.2057240 0.580909 0.009892 -0.004667 -0.813895
11224 40.4351117 -79.9923087 218.2487549 0.581405 0.009818 -0.004340 -0.813544
11225 40.4351074 -79.9922926 218.2974049 0.582151 0.010303 -0.003521 -0.813008
11226 40.4351036 -79.9922787 218.3362634 0.582551 0.010452 -0.003184 -0.812721
11227 40.4351000 -79.9922654 218.3730702 0.583086 0.010752 -0.003230 -0.812333
11228 40.4350942 -79.9922434 218.4322766 0.583724 0.010799 -0.003276 -0.811874
11229 40.4350905 -79.9922294 218.4687269 0.584200 0.010621 -0.003369 -0.811533
11230 40.4350870 -79.9922164 218.5029616 0.584705 0.010959 -0.003538 -0.811164
11231 40.4350833 -79.9922024 218.5410699 0.585426 0.010775 -0.003478 -0.810647
11232 40.4350790 -79.9921859 218.5840426 0.586358 0.009427 -0.003229 -0.809991
11233 40.4350755 -79.9921724 218.6181220 0.587293 0.008329 -0.002693 -0.809327
11234 40.4350719 -79.9921584 218.6475518 0.588175 0.007402 -0.003156 -0.808693
11235 40.4350685 -79.9921452 218.6727965 0.589009 0.007623 -0.004038 -0.808080
11236 40.4350650 -79.9921313 218.7004323 0.589969 0.008761 -0.004940 -0.807363
11237 40.4350615 -79.9921174 218.7338356 0.591234 0.010168 -0.005417 -0.806418
11238 40.4350574 -79.9921012 218.7810369 0.592593 0.010786 -0.004885 -0.805415
11239 40.4350541 -79.9920880 218.8215607 0.593796 0.011031 -0.003967 -0.804530
11240 40.4350507 -79.9920741 218.8632079 0.595124 0.010809 -0.002853 -0.803556
11241 40.4350454 -79.9920521 218.9222016 0.597280 0.010079 -0.002065 -0.801967
11242 40.4350421 -79.9920382 218.9544282 0.598589 0.009680 -0.002356 -0.800994
11243 40.4350383 -79.9920219 218.9896725 0.600086 0.009186 -0.002891 -0.799877
11244 40.4350358 -79.9920110 219.0130731 0.601084 0.009282 -0.003399 -0.799125
11245 40.4350332 -79.9920001 219.0374418 0.602107 0.009231 -0.003974 -0.798352
11246 40.4350307 -79.9919890 219.0629855 0.603136 0.009184 -0.004463 -0.797573
11247 40.4350284 -79.9919788 219.0880907 0.604071 0.009164 -0.004517 -0.796865
11248 40.4350239 -79.9919587 219.1403187 0.606198 0.009067 -0.004148 -0.795252
11249 40.4350210 -79.9919455 219.1738478 0.607795 0.009004 -0.003772 -0.794034
11250 40.4350182 -79.9919325 219.2060235 0.609293 0.009307 -0.003313 -0.792883
11251 40.4350152 -79.9919182 219.2404792 0.611116 0.009315 -0.003125 -0.791480
11252 40.4350124 -79.9919050 219.2715777 0.612616 0.009406 -0.002869 -0.790319
11253 40.4350089 -79.9918882 219.3111161 0.614567 0.009985 -0.002382 -0.788798
11254 40.4350060 -79.9918739 219.3434708 0.616024 0.009728 -0.002235 -0.787664
11255 40.4350033 -79.9918601 219.3724947 0.617450 0.009131 -0.002786 -0.786552
11256 40.4350007 -79.9918470 219.3989527 0.618823 0.008942 -0.003586 -0.785472
11257 40.4349979 -79.9918325 219.4311158 0.620438 0.009077 -0.003728 -0.784194
11258 40.4349949 -79.9918163 219.4677770 0.622116 0.008791 -0.003478 -0.782868
11259 40.4349922 -79.9918023 219.4999969 0.623781 0.008809 -0.003495 -0.781542
11260 40.4349899 -79.9917895 219.5292245 0.625448 0.008707 -0.003703 -0.780208
11261 40.4349873 -79.9917748 219.5625903 0.627251 0.008152 -0.004451 -0.778762
11262 40.4349848 -79.9917610 219.5948463 0.628896 0.007658 -0.004986 -0.777436
11263 40.4349820 -79.9917443 219.6345952 0.630888 0.007477 -0.004895 -0.775822
11264 40.4349796 -79.9917303 219.6675988 0.632569 0.007816 -0.004760 -0.774450
11265 40.4349762 -79.9917090 219.7177812 0.635161 0.008131 -0.004019 -0.772327
11266 40.4349738 -79.9916945 219.7518065 0.637089 0.008433 -0.003711 -0.770735
11267 40.4349716 -79.9916804 219.7834727 0.638895 0.009092 -0.003369 -0.769233
11268 40.4349684 -79.9916588 219.8312844 0.641657 0.009666 -0.003629 -0.766922
11269 40.4349651 -79.9916364 219.8829304 0.644207 0.009635 -0.003894 -0.764781
11270 40.4349631 -79.9916221 219.9164103 0.645878 0.009313 -0.003854 -0.763374
11271 40.4349613 -79.9916083 219.9487223 0.647640 0.009000 -0.003998 -0.761883
11272 40.4349595 -79.9915952 219.9788312 0.649031 0.008816 -0.004438 -0.760698
11273 40.4349576 -79.9915803 220.0130069 0.650735 0.008608 -0.005155 -0.759239
11274 40.4349559 -79.9915668 220.0442614 0.652343 0.008212 -0.005457 -0.757859
11275 40.4349539 -79.9915501 220.0830608 0.654348 0.007882 -0.005559 -0.756132
